impedence,impedence_fluctuation,applied_voltage,output_current,configured_resistance,saturated,max_force_applicable,quality_index,connector_type,broke
1.525737897136433,1.1369562148629027,-19,-1.6501504179113131,49,False,3.525737897136433,2.6430237101855916,type_b,1
-0.8401814885944114,0.47859304101343825,6,11.554183024113204,52,False,-0.8401814885944114,0.5478686360578389,type_a,1
1.324721348640751,1.0523045059466603,-24,1.5101651549129433,98,False,1.324721348640751,2.0298309212727204,type_b,0
0.9845323472782455,1.120652399854977,-20,-6.538448213788014,30,False,1.9845323472782455,1.176210412292861,type_a,1
1.2673946829810954,0.6690159070437813,12,1.2396819682679825,60,False,3.267394682981095,1.8697682190449705,type_b,0
0.5589754194438282,0.9579927256957194,5,3.003792581201556,24,False,0.5589754194438282,0.43424860343116933,type_a,0
1.089886567354845,0.8185424728910898,1,-0.3199767043618718,94,False,2.089886567354845,1.4158300431714963,type_b,0
0.34692429795043295,0.47899043633757404,19,0.828734270979103,30,False,0.34692429795043295,0.19974132809848738,type_b,0
0.900339335609907,0.9202580909879289,17,19.626611214580407,26,False,0.900339335609907,1.0006787863684703,type_b,1
-0.5164797579868596,0.34242862132075347,15,-1.7642240730731302,75,False,0.48352024201314037,0.17345538881279318,type_a,0
-0.6625573224324708,0.16683302403818503,17,-8.29083921213074,25,False,-0.6625573224324708,0.3164707410223909,type_a,1
-1.5045966057058422,-0.06028473983148008,16,0.12247713037409111,57,False,-1.5045966057058422,1.972891624760373,type_b,0
0.05708296223247064,0.1459598016643638,1,-2.729786493075398,38,False,0.05708296223247064,0.0246750570237278,type_a,1
-0.5983278203604736,0.4020641503651333,12,0.23361898834401965,4,True,0.4016721796395264,0.4192430247745892,type_a,1
0.5875910611151107,1.049004148218982,-19,-1.1602185065330397,12,False,0.5875910611151107,0.4727814673254039,type_b,0
-0.9761817543016394,0.6768252879024863,12,-0.019976885433717118,97,False,-0.9761817543016394,0.7676944665710985,type_a,0
-2.4055134728719034,-0.2818164756065773,13,69.22776373047154,17,False,-2.4055134728719034,5.315392373593864,type_a,1
-0.18147090866719784,0.5606946831290243,2,-2.7128156663127574,52,False,3.818529091332802,0.006637508959058891,type_b,1
1.773825494087167,0.6426129898648667,18,26.739839556550915,65,False,1.773825494087167,3.5112219822910156,type_b,1
0.3629048283105082,0.46965874620458486,4,5.4673464065908455,80,False,1.362904828310508,0.21428088007318105,type_b,1
-2.0978622169356798,0.11567647562803696,16,0.9947249631168886,59,False,-2.0978622169356798,3.991453437859149,type_a,1
0.08858710048296715,0.8611795113948487,19,-0.045986943351010334,17,False,0.08858710048296715,0.035565094468572755,type_a,1
-0.16712244991646427,0.039364031887299734,11,-0.8481650342554352,75,False,-0.16712244991646427,0.0045054232827882535,type_b,1
0.667409905680714,1.1053029507831327,-15,-3.437261675432954,38,False,1.6674099056807141,0.5889179633368823,type_a,0
0.694455675224712,0.6198681713823784,18,-0.12073943560701506,5,True,0.694455675224712,0.802354704221208,type_a,0
-0.16146144051675093,0.33795716261829856,0,11.108176634550976,11,False,-0.16146144051675093,0.0037775086703941124,type_a,1
-1.0785645276006843,0.6260846894185544,10,0.3957724555921374,14,False,-1.0785645276006843,0.9575885346783505,type_b,0
1.8169946654931852,1.0187095638164507,-23,-3.466425699301367,83,False,2.8169946654931852,3.6748685475293295,type_b,1
-0.14893262016577308,0.6226258883700214,19,-0.06502439423378278,34,False,0.851067379834227,0.0023944013162878214,type_b,1
0.4532832117263028,0.38991509334561975,2,-0.26476908745729977,8,False,0.4532832117263028,0.3061223123781728,type_b,0
0.37223639673691516,0.9190539544602797,6,0.6013640465104644,80,False,0.37223639673691516,0.22300721440306517,type_a,0
0.7782003105557408,0.2791525577678629,9,-0.15576875654958544,75,False,2.7782003105557407,0.7712357854601996,type_a,0
-0.3145055306380571,0.7666856284460088,14,-0.6344522511053762,61,False,-0.3145055306380571,0.04601262267431445,type_b,1
1.127672719221735,0.3144987038997322,8,5.333953539212133,81,False,3.127672719221735,1.5071803055212893,type_a,1
0.4344943439626997,0.11491737850201555,3,16.87307309377809,69,False,0.4344943439626997,0.2856842037281167,type_a,1
-0.221351264173623,0.004937611619464072,4,-2.3597078125995954,73,False,1.778648735826377,0.014726129316536435,type_b,1
1.2852742195308402,0.9563435443053879,1,2.1497199189933425,73,False,1.2852742195308402,1.9189846632967786,type_a,0
1.511260302692444,1.1589919602563432,-23,-1.668337478778165,63,False,1.511260302692444,2.5961597630325466,type_a,1
0.2814519887948603,0.6149539013776777,13,-21.836760666288097,91,False,1.2814519887948603,0.14550561975555423,type_b,1
1.5111492843455683,0.9418695898294205,15,-6.298612155311561,49,False,3.511149284345568,2.5958020164472373,type_a,1
0.8537000303263338,0.9529764439765771,4,4.5835449182657575,59,False,2.853700030326334,0.9095437478444499,type_a,1
1.4571503325291224,0.5533521777423835,2,-0.21828197249450387,34,False,1.4571503325291224,2.424717158095557,type_a,0
0.8088483483043859,0.19636170908774248,13,0.3076620215294131,94,False,0.8088483483043859,0.8260053202156104,type_b,0
0.07592735196615835,0.280122300268338,11,-1.0599085581310699,2,False,1.0759273519661583,0.030950433169824564,type_b,1
-0.24707536787795306,0.5995908825403061,17,3.4292041568561027,20,False,-0.24707536787795306,0.021631163836435225,type_a,1
-1.3460291813882344,0.22429501127832357,1,-1.6174387860772483,35,False,-1.3460291813882344,1.5525887208710332,type_a,0
-0.24058225433144603,0.33738463849899347,13,67.59184290064943,14,False,1.759417745668554,0.019763370232911377,type_b,1
-1.4189752471408297,0.49678304933634715,9,2.0013036532310426,55,False,-1.4189752471408297,1.7396957025702124,type_a,0
0.41788360788456574,0.45498050966263576,17,11.49776249311761,9,False,0.41788360788456574,0.2682034313155347,type_a,1
1.3298368683265636,0.38393249127511425,0,-0.14828008473033052,14,False,2.329836868326564,2.044433470025915,type_b,0
-0.10308914053216296,0.8167688827351572,1,7.0863596909288615,77,False,-0.10308914053216296,9.542789227452036e-06,type_b,1
-1.0666090514904691,0.4555154475254496,14,-1.7110044992318425,28,False,-1.0666090514904691,0.9343330584233045,type_b,0
-0.7969509772008057,0.5329157925589254,2,-1.5901239916951737,35,False,0.20304902279919435,0.48574066462115795,type_b,0
-1.423043537131083,0.6623277600860653,19,0.8218730522960245,46,False,-0.423043537131083,1.750444201144327,type_b,0
1.032488976561734,0.20687202470312527,9,-1.020690866306856,33,True,2.032488976561734,1.451512192338943,type_a,0
1.2351684764805564,1.2187672769053992,-19,-1.313501195475121,99,False,1.2351684764805564,1.7826748605874103,type_b,0
-0.3148516308513114,0.05579995080753612,17,1.570618804742651,92,False,-0.3148516308513114,0.046161223279468186,type_a,1
0.9084378367475284,0.6556194308601013,11,1.0360389102958423,47,False,0.9084378367475284,1.0169468705840348,type_a,0
0.8186541414428216,1.1385705260536065,-15,-0.928690506968558,73,True,0.8186541414428216,1.0131287390228905,type_b,0
1.6056981035719393,1.0052913944212356,-16,0.5548917186586166,20,False,4.605698103571939,2.9094060205289107,type_a,1
0.052690372640520206,0.700598956254786,1,-0.9481054758364054,84,False,0.052690372640520206,0.023314349897100923,type_b,1
-0.6600207189495364,0.12863004690097238,11,0.35654751401271734,76,False,-0.6600207189495364,0.31362320565275564,type_b,0
-0.6541495209491888,0.2613109593823397,14,-2.587223108378804,68,False,-0.6541495209491888,0.3070816915682154,type_b,0
1.0579751313798063,0.42122282450098125,7,0.04220061707199643,47,False,1.0579751313798063,1.3409064048940798,type_a,0
-0.2968509879128871,0.672964160091639,1,-0.3678690365474209,69,False,-0.2968509879128871,0.038750311442279625,type_b,1
0.25454015436389277,0.5283978837089466,1,-1.6059486843776147,49,False,0.25454015436389277,0.1256987210563729,type_b,0
2.876019748561567,0.6226499110082803,10,0.5105838617913879,80,False,4.876019748561567,8.856693543828452,type_a,1
0.9199947205866401,1.0450212398233585,-11,-6.51898807425365,51,False,0.9199947205866401,1.0403892300246183,type_b,1
1.278140729098688,1.0287647146308196,-12,-3.8436702656694264,54,False,3.2781407290986877,1.8992718692006634,type_b,1
0.7100200531321805,0.39131773569876205,12,-2.661856933675926,89,False,0.7100200531321805,0.6561324864762605,type_a,0
1.1286903981155214,0.3207704483270707,7,-2.1400126029255615,23,False,2.1286903981155216,1.5096800944212787,type_a,0
0.7743980225171364,0.5190109786986616,2,0.10939728083856934,68,False,6.774398022517136,0.7645719017818785,type_a,0
-0.11384487697455656,0.3257624665715807,11,0.9228462536481967,86,False,-0.11384487697455656,0.0001916806184406062,type_b,1
-0.10271927085066405,0.9737678180044097,17,-0.7458063447752012,87,False,-0.10271927085066405,7.39443395927118e-06,type_a,1
-1.0151543511552363,0.20492804743998472,19,-0.7875372457527623,31,False,-1.0151543511552363,0.8375074864383617,type_a,0
-2.6024069356561417,-0.20359108019134764,11,1.3867193568770775,81,False,-2.6024069356561417,6.262040471619961,type_b,1
-0.7445925360006367,0.5812949022837143,16,0.32951189436225037,60,False,-0.7445925360006367,0.4154995374677321,type_a,1
0.6549560027555575,0.9770153824715071,11,2.723455277555127,60,False,0.6549560027555575,0.5699585660966494,type_b,0
-0.7152062977159739,0.2789209077543362,4,0.7502050952702572,10,False,0.2847937022840261,0.3784787887493955,type_b,0
-0.30090279309420914,0.6301708013685597,3,-1.5958625524672032,35,False,-0.30090279309420914,0.04036193227305461,type_b,1
1.1238135787425527,0.9747284212200201,12,0.7719578596526266,83,False,2.1238135787425527,1.4977196755146545,type_b,0
0.6309995130663332,0.8553375005275906,17,1.8484489225353613,8,False,2.630999513066333,0.5343602881032161,type_b,0
1.7515120876437622,1.059122511871819,-21,-0.7178240271835918,94,False,1.7515120876437622,3.428097010690963,type_a,1
0.6665970264789849,0.39038393531432825,8,-1.0220611305511178,37,True,2.6665970264789847,0.7566486055271547,type_b,0
-1.6000443992423121,0.42040962742630755,17,64.93248388583623,39,False,-1.6000443992423121,2.250133199698229,type_a,1
0.24701153983442692,0.5336741175331231,0,-0.5266605018855198,52,False,0.24701153983442692,0.12041700877826005,type_b,0
1.4330299704982477,0.9623420539571557,14,-2.623591602906478,55,False,1.4330299704982477,2.3501808904458583,type_b,1
-0.3091447858726258,0.6954218125704853,1,-0.5166307624644331,61,False,-0.3091447858726258,0.043741541457706486,type_b,1
0.6624210699882241,0.9845434085299832,12,-4.456256434131522,97,False,0.6624210699882241,0.5812858879619885,type_b,1
-0.09898706778436607,0.34764663317149286,1,21.68130381947137,85,False,-0.09898706778436607,1.0260316734690735e-06,type_b,1
0.08250439593098173,0.42853191246315236,7,-0.5069912540140412,33,False,0.08250439593098173,0.033307854534132535,type_b,1
-0.40188155914128887,0.37006102400702034,12,-0.29319781910407383,9,False,0.5981184408587111,0.0911324757495755,type_a,1
0.15012595255295974,0.9020360878234122,0,-2.0082927398735,82,False,1.1501259525529597,0.06256299214052548,type_a,1
0.8876574446092569,0.7089724098172752,0,-1.283611044962173,71,False,0.8876574446092569,0.9754672278920873,type_a,0
-0.5182353381451893,0.8367421724247155,13,-0.8843960940591209,91,False,1.4817646618548106,0.17492079807342084,type_a,0
-0.9377136514195779,0.4863732670755141,3,-0.3883321402828295,59,False,-0.9377136514195779,0.701764161774722,type_a,0
0.4863529099752408,0.15672674069590248,12,1.14938163842992,10,False,0.4863529099752408,0.34380973503643286,type_b,0
-0.5793598205698919,0.14289367611514658,6,-4.369255338862469,92,False,-0.5793598205698919,0.22978583757679896,type_a,1
-1.3665548780147505,-0.19951564736277344,8,-2.12630844763039,76,False,-1.3665548780147505,1.6041612590229593,type_a,0
-0.4846430066258094,0.11806837122464665,7,-1.984924818976672,90,False,-0.4846430066258094,0.14795024254614247,type_b,0
-0.485927095486299,0.759932201460302,3,0.9217479818251293,99,False,2.514072904513701,0.14893972303049094,type_b,0
-0.1692324005091056,0.6696810044251325,17,1.5513695195007204,16,False,-0.1692324005091056,0.004793125280253204,type_a,1
1.0086507656176298,0.5619516982023464,15,-4.242486273290686,16,False,1.0086507656176298,1.2291065201045568,type_b,1
-1.225080186415386,-0.09629732609931763,0,4.259001035668763,61,False,-0.22508018641538596,1.2658054258644795,type_a,1
0.4598620454507376,0.9720022464506921,7,-2.232369603441911,96,False,0.4598620454507376,0.3134455099362838,type_a,1
0.09706868050795817,0.07846744139686596,15,-16.306008803440434,88,False,3.097068680507958,0.038836064837147695,type_a,1
0.45102178830708045,0.997808680117195,17,1.7468396135168045,84,False,1.4510217883070804,0.30362501118913304,type_a,0
-0.5161828670740704,0.8696778817789832,2,-1.4899855231643122,60,False,1.4838171329259295,0.17320817884599332,type_a,0
0.8481767382159177,0.5813401281481755,16,1.1545444827030653,28,False,0.8481767382159177,0.8990391268937769,type_b,0
-0.4779828703994223,0.21931682647424194,12,4.856133724889505,26,False,0.5220171296005778,0.14287105031538644,type_a,1
0.3431107935005301,0.21854756865595704,19,0.5839615645463001,90,False,0.3431107935005301,0.1963471753166694,type_a,0
-1.8393231187861487,0.1367213372887816,10,0.32324993622749265,91,False,-1.8393231187861487,3.025244911543975,type_b,1
-0.3886969172098339,-0.03432766899216305,15,0.22029978760131802,40,False,0.6113030827901661,0.0833459100064617,type_b,1
0.7560616346737059,0.9640540692115684,15,0.2129677365431406,68,False,2.756061634673706,0.7328415223602175,type_a,0
0.30495576878833414,0.3688285001755519,3,0.2095997774900489,40,False,1.3049557687883342,0.16398917467495075,type_b,0
-0.41157760476466004,0.14228819268722384,4,-5.431615411769768,73,False,2.58842239523534,0.09708060379088268,type_a,1
-0.39347349273451643,0.4557664126900805,7,-2.10859404669285,49,False,2.6065265072654835,0.08612669093779625,type_a,1
0.05022343243477197,0.8338847039741001,3,0.11468102737337493,44,False,2.050223432434772,0.022567079652484504,type_a,1
0.9082047456795174,1.1325341588858726,-25,-0.8176682569005136,81,False,0.9082047456795174,1.0164768092107002,type_b,0
-0.40594467788884764,0.8586332435984213,17,0.6831168288329965,21,False,0.5940553221111524,0.09360214592851071,type_b,1
-0.4531984467869542,0.2393782359281178,16,-0.9225038965040888,36,True,1.546801553213046,0.2939674369801736,type_a,0
-1.0631222859215361,0.7340940185265138,7,-64.46759869060145,66,False,1.9368777140784639,0.9276045376387252,type_b,1
0.4912472709475925,0.569053066111974,14,-2.316777842549518,46,False,1.4912472709475926,0.3495733354029759,type_b,0
-0.01462197947899091,0.5000367059772364,10,0.9755770535898785,0,False,1.9853780205210092,0.00728940638808585,type_b,1
0.4539159152248862,0.5603908802451367,17,1.679585147868181,97,False,1.4539159152248862,0.3068228411394234,type_b,0
-0.46500681707334524,0.010093353312484482,18,-1.0489591420351112,85,False,-0.46500681707334524,0.13322997651001453,type_b,0
-0.7774329523144324,0.3235628549088221,17,2.7194551902964252,21,False,1.2225670476855677,0.4589154048814481,type_a,0
0.43733554774983274,0.6183787662278128,14,-1.7313973270387306,16,False,0.43733554774983274,0.2887294908756128,type_a,0
-0.1797935257462674,-0.023349019465343845,13,-0.378949322471484,65,False,0.8202064742537326,0.006367006751020236,type_b,1
-1.1805462604937713,0.7315547392374107,6,23.040549534494698,43,False,-1.1805462604937713,1.167580221067073,type_b,1
1.589937402147547,1.1911661411150718,-30,-1.755216503858605,47,False,1.589937402147547,2.8558884231772,type_b,1
-0.6680948151546686,0.052265301701199085,4,1.75240575356033,37,False,-0.6680948151546686,0.32273171900561715,type_b,0
1.6153081638027298,0.9694162700617368,2,-5.926960290926101,88,False,3.61530816380273,2.942282096808293,type_a,1
-1.0825186735012826,0.21888346710311168,15,-1.1462954939018446,40,True,-0.08251867350128261,1.1340216347307748,type_a,0
-0.11486558066401487,0.7990508611874423,0,-0.24548306070279058,12,False,1.8851344193359851,0.0002209854884783325,type_a,1
-0.30030064608493173,0.0157742756368303,14,-0.7802882187027355,70,False,0.6996993539150682,0.040120348822041074,type_a,1
-0.9437879410653528,-0.10975895413544248,7,2.406204765627658,62,False,-0.9437879410653528,0.7119780894873073,type_b,0
-0.7412707453728544,0.29501670208467234,1,-0.31935444387258155,93,False,-0.7412707453728544,0.41122816887105634,type_a,0
0.7332273465378878,0.30216854588420305,5,0.890888868833359,53,False,0.7332273465378878,0.6942678110185693,type_b,0
2.5114689901916103,0.7002911571046323,7,-1.115591078674718,97,False,3.5114689901916103,6.819770286732389,type_b,1
1.1987909672768857,1.1511429678079899,-19,2.3642906860332986,80,False,2.198790967276886,1.6868579766800287,type_a,0
-1.6724220121752345,0.2476572675227297,9,-0.8581048923768271,7,False,-1.6724220121752345,2.472510984373213,type_a,1
-0.09812169922501297,0.15359983742038194,7,-1.7899618601693528,97,False,-0.09812169922501297,3.528013801316886e-06,type_a,1
0.9929647060107784,0.19916276448935957,15,-0.5666547792321853,14,False,0.9929647060107784,1.194571848585227,type_a,0
-0.5601570639936776,0.6939792315414541,10,2.3016779463050496,83,False,0.4398429360063224,0.21174452354328152,type_b,0
0.8105267423127168,0.47489184903689613,19,-0.5641539161106368,96,False,1.810526742312717,0.8290589484666085,type_a,0
-0.10175694131634049,0.3135943380423958,16,-3.691967294190806,22,False,2.8982430586836596,3.086842789064217e-06,type_b,1
-1.2151695234414566,0.7391881061587566,15,-2.692542468911878,72,False,-0.21516952344145657,1.2436030660126451,type_b,0
0.9193066751716947,0.9048651184553178,7,-3.659689635246146,18,False,0.9193066751716947,1.0389860980495749,type_b,1
-0.03532095238869658,0.6797133800047583,8,-5.3613386860728145,39,False,-0.03532095238869658,0.004183379199905256,type_b,1
0.4586071897664385,0.9263481730384495,10,-0.5215944369578176,50,False,1.4586071897664385,0.31204199245875786,type_a,0
0.591590430457097,0.34591479065502123,3,-1.5100326002613127,36,False,1.5915904304570971,0.4782973234998327,type_b,1
1.9721037952367486,1.3498880350912361,-18,-1.364612902638679,12,True,1.9721037952367486,4.46177136858267,type_a,1
0.014753723831250492,0.5312274694388305,4,1.5826070467272393,12,False,1.0147537238312505,0.01316841713313891,type_a,1
2.3085966115586913,1.1335373392986274,-23,-2.6375170366113423,39,False,2.3085966115586913,5.80133763721201,type_a,1
-1.0665927486946003,0.4366893903300537,9,-5.769079496445868,59,False,-1.0665927486946003,0.9343015418289827,type_a,1
1.621812337064145,0.32792387506670095,10,0.7163961894894731,67,False,1.621812337064145,2.9646377240662933,type_a,1
-0.8631782190659735,0.12678447329998657,2,-1.2265412436667904,53,False,1.1368217809340266,0.582440994056711,type_b,0
0.05247134553653089,0.4564875786648503,16,0.8350147589905226,90,False,0.05247134553653089,0.023247511209720205,type_b,1
1.7327448998395436,1.0669470361867126,-24,-0.688385242606836,28,False,1.7327448998395436,3.358953867887859,type_a,1
-0.7694840674798289,0.40467379609572524,17,-13.608852902083763,7,False,-0.7694840674798289,0.4482089166093361,type_b,1
1.1766635875806617,0.875217901377589,14,1.195267226889355,47,False,1.1766635875806617,1.6298699158543262,type_a,0
-0.5193443180469768,0.4373687105266217,1,-2.833076280492051,43,False,-0.5193443180469768,0.17584965707828404,type_a,0
-0.055098891619116,0.03722995977840457,13,3.2935978235778967,69,False,2.944901108380884,0.002016109533831892,type_a,1
-0.8302351496720504,0.39806529526791956,8,0.48041041148475094,89,False,-0.8302351496720504,0.5332433738165618,type_b,0
0.4106694572506423,0.16869332837564982,10,7.934575024568033,17,False,0.4106694572506423,0.26078329456866556,type_b,1
-0.6837606648522665,0.0465435093407256,13,0.3166411521827505,13,False,5.316239335147733,0.34077651382876023,type_b,0
-1.2233883039567397,0.1789307185880566,5,0.980890216233227,26,False,-1.2233883039567397,1.2620012814668,type_b,0
0.8478273318203843,0.41508263334441875,5,1.0828697242307679,12,False,1.8478273318203842,0.8983766509457488,type_b,0
0.03654079277271487,0.3325448193242771,7,-1.4709345992644367,52,False,0.03654079277271487,0.018643388091001464,type_a,1
0.3753095105000204,0.4299865319650039,10,-2.428076058871642,18,False,0.3753095105000204,0.22591913077176906,type_b,0
-1.1386779000607998,0.04375548024957743,11,4.393639413977032,85,False,-1.1386779000607998,1.0788517800747126,type_b,1
-0.06200669185041948,0.07214860321308075,15,-0.11975104550552482,98,False,-0.06200669185041948,0.001443491464148982,type_b,1
-1.1060205946113169,0.4948167091943036,7,-1.7002343859265794,35,False,-1.1060205946113169,1.0120774367821073,type_a,0
-0.6880405686261339,0.19116969275613532,13,-1.5705201734680843,13,False,1.311959431373866,0.34579171035014694,type_b,0
0.7863994274926258,0.3532253871994358,15,-0.5070060230680334,59,False,2.7863994274926256,0.7857039450592548,type_b,0
-1.6332339726022773,0.09262442700147161,14,0.5022520302563358,54,False,-0.6332339726022773,2.3508064147417604,type_a,1
-1.2567466409788846,0.010586371557760654,17,0.6902570795906332,86,False,-1.2567466409788846,1.3380627914159322,type_a,0
-1.4205084108774664,0.39904476551391804,9,-0.832786979275774,47,False,-1.4205084108774664,1.7437424631981313,type_a,0
0.7739343453677431,1.0555923329716936,-28,1.6959175082242612,15,False,1.773934345367743,0.7637612400133456,type_a,0
-0.1972553684790227,0.2434973142408811,19,14.818059055834178,86,False,-0.1972553684790227,0.009458606697990481,type_a,1
-1.2141254597633688,0.5705087594387942,4,0.61417580263383,91,False,0.7858745402366312,1.2412755400929378,type_a,0
1.1938704336665473,0.5851434905726267,11,-1.5582925340178229,95,False,2.1938704336665475,1.6741006991164595,type_a,0
0.20227402065929437,0.08711716527680624,10,2.300816007816172,35,False,2.2022740206592943,0.09136958356553553,type_b,1
0.3644495530139866,0.6392932058212942,5,-2.161525027391137,21,False,0.3644495530139866,0.21571338729489195,type_a,0
-0.7058812177997619,0.22334166160137883,19,-1.7733869717949278,29,False,1.294118782200238,0.3670920500825225,type_b,0
-1.6341894952175995,0.17799983781173434,14,-1.108091995372946,43,True,-1.6341894952175995,2.522507848602858,type_b,1
-1.9976276994014743,0.01914029288679503,4,1.8819990073891881,34,False,-1.9976276994014743,3.6009908855357318,type_b,1
-0.8573580884452264,0.4324675655632575,12,-1.8520795023732333,11,False,-0.8573580884452264,0.5735912741334075,type_a,0
-1.0001770934044834,-0.13633772385672527,15,2.865715813508415,47,False,-1.0001770934044834,0.810318799490144,type_b,0
2.1583773659255607,1.3421481266727944,-13,6.978871102581771,42,False,3.1583773659255607,5.1002683269248745,type_a,1
-0.027788968429658292,0.43855599363882336,5,-0.7228632821232764,66,False,3.9722110315703416,0.0052144330804528875,type_a,1
0.9935806223353764,1.1978099885088156,-28,-0.3903699824807074,30,False,1.9935806223353763,1.195918577547429,type_a,0
-0.061554362210031834,0.4927728997924413,0,-2.513650104066376,97,False,-0.061554362210031834,0.0014780670650774287,type_b,1
-1.2044198067098157,0.6347935543717609,6,9.6387970239465,29,False,-0.20441980670981574,1.2197431094529465,type_a,1
-0.6360752162447293,0.7917971691961534,11,2.4913286322800814,40,False,-0.6360752162447293,0.2873766374718333,type_b,0
-0.6629752671027235,0.5515462759862116,14,-2.0864662238186495,49,False,-0.6629752671027235,0.3169411513693829,type_a,0
0.49253799710202295,0.7214379271567202,19,-2.589843147444324,45,False,0.49253799710202295,0.35110127800967694,type_a,0
-0.3171929791645803,-0.04386273194747331,0,-0.8438114432735828,86,False,-0.3171929791645803,0.0471727901983858,type_b,1
1.3383341034238454,1.0503343244216845,-21,0.7112319002139613,42,False,1.3383341034238454,2.0688049930720775,type_a,0
0.48945365620867554,0.7351930481211224,0,-1.292542685939141,45,False,1.4894536562086755,0.3474556128177754,type_b,0
0.11819423603467656,0.5636021419434393,12,-1.4744859501771754,23,False,1.1181942360346766,0.04760872463875616,type_b,1
-1.8455634193256065,0.6281863864289905,18,0.08899035899625263,38,False,-1.8455634193256065,3.046991650887703,type_b,1
-0.3621366441080024,0.03180718936357878,1,3.116141859198722,3,False,2.6378633558919975,0.06871562018420552,type_b,1
1.2153062692286218,0.9310956737929665,14,2.749225927774143,82,False,1.2153062692286218,1.730030581872116,type_b,0
1.2920828327209626,0.48521582810078323,3,0.013095953639395197,16,False,1.2920828327209626,1.9378946131564196,type_b,0
1.4038926548766995,0.3708897185160671,18,-0.6894375690896575,35,False,1.4038926548766995,2.261693117392088,type_b,0
-0.36741268310360214,0.5340814796801678,5,-0.0767935432578469,28,False,-0.36741268310360214,0.07150954308466753,type_b,1
0.6604442525804897,0.35296899305267615,1,-0.38291314261801446,27,False,0.6604442525804897,0.5782754612826996,type_a,0
-0.18011155151959604,-0.003880934162256308,4,3.1328698114767617,48,False,1.8198884484804039,0.00641786068687689,type_a,1
-0.16151712865383988,0.02169511030553036,17,-0.3370450002999363,90,False,-0.16151712865383988,0.003784357117813087,type_a,1
0.27810513804692644,0.6457725110209077,2,-10.75249263824782,33,False,0.27810513804692644,0.14296349541748532,type_b,1
-0.37706794744169236,0.43115077436319077,9,0.051070392010372334,48,False,-0.37706794744169236,0.07676664749955242,type_b,1
2.2648946868531805,0.8719636161650474,17,3.144789649105503,5,False,3.2648946868531805,5.592726879906403,type_b,1
-0.4255533162504025,0.4354414900497215,4,-0.307302827183399,40,False,-0.4255533162504025,0.10598496172163459,type_a,0
0.5613555514738096,0.14688988884739498,17,1.6107957317807222,36,False,0.5613555514738096,0.4373911654652267,type_a,0
-0.24373920388350384,0.5949949227523689,19,-0.15447372867817274,45,False,-0.24373920388350384,0.020660958733063485,type_a,1
-1.7435822380848451,-0.08420092914733601,15,-1.1164559728409074,4,True,-1.7435822380848451,2.8701129147902567,type_a,1
-1.0477233998724684,-0.2067837882363235,2,-1.9188085566283708,97,False,-0.04772339987246843,0.8981796426658307,type_a,0
-0.3364402610005954,0.37795237691962097,7,-1.5548179965402618,4,True,-0.3364402610005954,0.22361083478605195,type_a,0
-0.7568534998241103,0.6133036831086376,0,-0.4242448791558986,71,False,1.2431465001758897,0.4314565202311825,type_a,0
-0.5691828627700378,0.0908124517853547,13,0.07621230871240028,71,False,-0.5691828627700378,0.22013255871708817,type_a,0
-0.8737350636990643,0.034927154387062065,18,0.5017468475307689,55,False,-0.8737350636990643,0.5986659487973951,type_b,0
0.20005278866566717,0.799210026274062,1,-7.753081805596297,59,False,0.20005278866566717,0.09003167598604354,type_a,1
-0.14721507751461935,0.24022717829944945,0,-0.5391578354863362,75,False,-0.14721507751461935,0.002229263544711513,type_b,1
-0.9920608007257282,0.6151148786142416,16,1.600714883218311,27,False,-0.9920608007257282,0.7957724721914274,type_b,0
-0.009226555711999842,0.5551068930035972,4,-0.025472939783393517,54,False,-0.009226555711999842,0.008239818187906669,type_b,1
-0.7739326263756187,0.1924902062800625,15,1.29090290347338,50,False,-0.7739326263756187,0.45418518489353926,type_a,0
-0.3207648187563344,0.7068849680156929,10,8.144084740834048,59,False,-0.3207648187563344,0.04873710520051717,type_b,0
0.048603003339254484,0.44029960446453204,1,-1.8693985085680398,65,False,0.048603003339254484,0.022082852601446483,type_a,1
0.45082637856659247,0.5544278475870463,2,-0.41750918552240396,57,False,0.45082637856659247,0.303409699324787,type_b,0
0.22625235421958673,0.37117915135676666,9,-2.245667290743483,9,False,0.22625235421958673,0.10644059863382271,type_a,1
-1.3171294472308912,0.5963356748373849,13,2.5313788577113714,84,False,-1.3171294472308912,1.4814040913165745,type_a,0
0.7173844304200045,0.692785153324399,5,5.804510346493231,32,False,0.7173844304200045,0.6681173070930352,type_a,1
-1.1643597226535802,0.6329769967039726,8,-0.0399291968830649,46,False,-1.1643597226535802,1.132861619207206,type_a,0
0.2945378260398511,0.639178641038382,14,-0.9926659257652533,86,False,0.2945378260398511,0.15566009617625182,type_b,0
0.7202208544562732,0.8565711522401791,6,-3.101731801681616,47,False,0.7202208544562732,0.6727622500849788,type_a,0
0.833715994113551,1.1666703601161355,-16,0.20132357197414663,76,False,0.833715994113551,0.8718255576634568,type_b,0
-0.2291615439948997,0.4716869650957104,1,-6.685266194700113,10,False,-0.2291615439948997,0.016682704447146413,type_b,1
0.5672017778201526,0.689759972324907,8,-2.408551768923965,37,False,0.5672017778201526,0.4451582123263722,type_a,0
0.8280923313925793,0.9536758755545102,15,-1.248511996856267,75,False,0.8280923313925793,0.8613553755897132,type_a,0
